owner_org,fiscal_yr,service_id,service_std_id,service_std_en,service_std_fr,service_std_url_en,service_std_url_fr,service_std_type,service_std_target,gcss_tool_fiscal_yr,realtime_result_url_en,realtime_result_url_fr,q1_performance_result,q1_business_volume,q2_performance_result,q2_business_volume,q3_performance_result,q3_business_volume,q4_performance_result,q4_business_volume,owner_org_title,performance,Standard Unique Identifier,New Service ID
vac-acc,2017-2018,2017-2018-VAC-006,1,"When you apply for VAC's Attendance Allowance, your decision will be made within 6 weeks.","Lorsque vous faites une demande auprès d’ACC pour l'Allocation pour soins, une décision sera rendue dans un délai de 6 semaines.",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,80.00%,2018-2019,https://www.veterans.gc.ca/eng/services/wait-time-tool,https://www.veterans.gc.ca/fra/services/wait-time-tool,181,198,216,244,229,247,227,256,Veterans Affairs Canada | Anciens Combattants Canada,90.30%,2017-2018-vac-acc-006,vac-acc - 06
vac-acc,2017-2018,2017-2018-VAC-009,1,"When you apply for VAC's Long Term Care Program, your decision will be made within 10 weeks.","Lorsque vous faites une demande auprès d’ACC pour le Programme des soins de longue durée, une décision sera rendue dans un délai de 10 semaines.",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,80.00%,2018-2019,https://www.veterans.gc.ca/eng/services/wait-time-tool,https://www.veterans.gc.ca/fra/services/wait-time-tool,0,0,0,0,0,0,0,0,Veterans Affairs Canada | Anciens Combattants Canada,0.00%,2017-2018-vac-acc-009,vac-acc - 09
vac-acc,2017-2018,2017-2018-VAC-010,1,"Once you are eligible for VAC's Disability Benefits Program or War Veterans Allowance Program, you will be sent your VAC Health Care Identification Card within 6 weeks of your eligibility.","Une fois que votre admissibilité a été établie pour le Programme des prestations d’invalidité ou Programme des allocations aux anciens combattants, vous recevrez une carte de soins de santé d’ACC dans les six semaines suivant la date de détermination de votre admissibilité.",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,100.00%,2018-2019,https://www.veterans.gc.ca/eng/services/wait-time-tool,https://www.veterans.gc.ca/fra/services/wait-time-tool,2998,2998,2558,2558,3102,3102,3510,3510,Veterans Affairs Canada | Anciens Combattants Canada,100.00%,2017-2018-vac-acc-010,vac-acc - 10
vac-acc,2017-2018,2017-2018-VAC-011,1,"Once you are eligible for VAC's Veterans Independence Program, you will have your reimbursement processed within 10 business days of claim receipt by the contractor.","Une fois que votre admissibilité a été établie pour le Programme pour l'autonomie des anciens combattants, nous assurons le traitement de votre remboursement dans les dix jours ouvrables suivant la réception de votre demande par l’entrepreneur.",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,98.00%,2018-2019,https://www.veterans.gc.ca/eng/services/wait-time-tool,https://www.veterans.gc.ca/fra/services/wait-time-tool,0,0,0,0,0,0,0,0,Veterans Affairs Canada | Anciens Combattants Canada,0.00%,2017-2018-vac-acc-011,vac-acc - 11
vac-acc,2017-2018,2017-2018-VAC-013,1,"When you apply for VAC's Earnings Loss Benefit, your decision will be made within 4 weeks.","Lorsque vous faites une demande auprès d’ACC pour l’Allocation pour perte de revenus, une décision sera rendue dans un délai de 4 semaines.",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,80.00%,2018-2019,https://www.veterans.gc.ca/eng/services/wait-time-tool,https://www.veterans.gc.ca/fra/services/wait-time-tool,323,1002,424,1247,1114,1272,914,962,Veterans Affairs Canada | Anciens Combattants Canada,61.90%,2017-2018-vac-acc-013,vac-acc - 13
vac-acc,2017-2018,2017-2018-VAC-016,1,"When you apply for VAC's War Veterans Allowance Program, your decision will be made within 4 weeks.","Lorsque vous faites une demande auprès d’ACC pour le Programme des allocations aux anciens combattants, une décision sera rendue dans un délai de 4 semaines.",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,80.00%,2018-2019,https://www.veterans.gc.ca/eng/services/wait-time-tool,https://www.veterans.gc.ca/fra/services/wait-time-tool,25,56,48,61,56,60,60,87,Veterans Affairs Canada | Anciens Combattants Canada,71.60%,2017-2018-vac-acc-016,vac-acc - 16
vac-acc,2017-2018,2017-2018-VAC-017,1,"When you apply for VAC's Rehabilitation Program, your decision will be made within 2 weeks.","Lorsque vous faites une demande auprès d’ACC pour le Programme de réadaptation, une décision sera rendue dans un délai de 2 semaines.",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,80.00%,2018-2019,https://www.veterans.gc.ca/eng/services/wait-time-tool,https://www.veterans.gc.ca/fra/services/wait-time-tool,841,1177,772,1059,737,997,775,1011,Veterans Affairs Canada | Anciens Combattants Canada,73.60%,2017-2018-vac-acc-017,vac-acc - 17
vac-acc,2017-2018,2017-2018-VAC-017,2,"Once you are eligible for VAC's Rehabilitation Program, you will work with your case manager and develop a plan to best meet your needs within 45 days of your eligible Rehabilitation Program decision.","Une fois que votre admissibilité a été établie pour le Programme de réadaptation, vous travaillerez avec votre gestionnaire de cas pour établir un plan qui réponde le mieux à vos besoins, dans un délai de 45 jours suivant la décision sur votre admissibilité au Programme de réadaptation",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,80.00%,2018-2019,https://www.veterans.gc.ca/eng/services/wait-time-tool,https://www.veterans.gc.ca/fra/services/wait-time-tool,573,945,493,804,490,790,550,801,Veterans Affairs Canada | Anciens Combattants Canada,63.10%,2017-2018-vac-acc-017,vac-acc - 17
vac-acc,2017-2018,2017-2018-VAC-018,1,The ratio of case managed clients to case managers will not exceed 25:1.,Le ratio des clients des services de gestion de cas par rapport aux gestionnaires de cas ne dépassera plus 25:1.,http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,ACS,,2017-2018,http://10.199.41.150/eng/about-vac/what-we-do/service-standards,https://www.veterans.gc.ca/fra/services/wait-time-tool,0,0,0,0,0,0,0,0,Veterans Affairs Canada | Anciens Combattants Canada,0.00%,2017-2018-vac-acc-018,vac-acc - 18
vac-acc,2017-2018,2017-2018-VAC-020,1,"When you request commemorative information, products and education material, you can expect your materials to be shipped within 2 weeks.","Lorsque vous demandez de l’information, des produits et du matériel éducatif sur la commémoration, vous pouvez vous attendre à ce que le matériel vous soit envoyé dans un délai de 2 semaines.",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,80.00%,2018-2019,http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,543,543,5936,5939,7499,7502,78,86,Veterans Affairs Canada | Anciens Combattants Canada,99.90%,2017-2018-vac-acc-020,vac-acc - 20
vac-acc,2017-2018,2017-2018-VAC-021,1,"When you apply for Community War Memorial funding under the Commemorative Partnership Program (CPP), your decision will be made within 12 weeks of the posted quarterly application deadline.","Lorsque vous faites une demande de financement liée à un monument commémoratif dans les collectivités dans le cadre du Programme de partenariat pour la commémoration (PPC), une décision sera rendue dans un délai de 12 semaines suivant la date d’échéance publiée.",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,80.00%,2018-2019,http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,15,34,0,9,30,75,15,16,Veterans Affairs Canada | Anciens Combattants Canada,44.80%,2017-2018-vac-acc-021,vac-acc - 21
vac-acc,2017-2018,2017-2018-VAC-023,1,"When you request care and maintenance of Veterans' graves, you can expect a response within 5 working days.","Lorsque vous soumettez une demande liée à l’entretien des sépultures des anciens combattants, vous pouvez vous attendre à ce qu'on vous réponde dans un délai de 5 jours ouvrables.",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,90.00%,2018-2019,http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,15,15,0,1,0,2,0,47,Veterans Affairs Canada | Anciens Combattants Canada,23.10%,2017-2018-vac-acc-023,vac-acc - 23
vac-acc,2017-2018,2017-2018-VAC-023,2,"When you request care and maintenance of Veterans' graves, you can expect required actions to be completed within 12 months of the request.","Lorsque vous soumettez une demande liée à l’entretien des sépultures des anciens combattants, vous pouvez vous attendre à ce que les mesures qui s'imposent soient prises dans les 12 mois suivant la demande",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,90.00%,2018-2019,http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,0,0,0,0,0,0,127,130,Veterans Affairs Canada | Anciens Combattants Canada,97.70%,2017-2018-vac-acc-023,vac-acc - 23
vac-acc,2017-2018,2017-2018-VAC-024,1,"When you apply for Funeral and Burial Benefits, your decision will be made within 30 calendar days.","Lorsque vous faites une demande liée au Programme de funérailles et d’inhumation, une décision sera rendue dans un délai de 30 jours civils.",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,80.00%,2018-2019,http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,364,403,340,393,312,352,452,508,Veterans Affairs Canada | Anciens Combattants Canada,88.60%,2017-2018-vac-acc-024,vac-acc - 24
vac-acc,2017-2018,2017-2018-VAC-025,2,"When you request replacement war service medals, you can expect an entitlement decision within 8 weeks.","Lorsque vous demandez des médailles de service de guerre (première émission), vous pouvez vous attendre à ce que vos médailles vous soient envoyées dans un délai de 8 semaines.",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,90.00%,2018-2019,http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,27,27,43,43,35,35,31,31,Veterans Affairs Canada | Anciens Combattants Canada,100.00%,2017-2018-vac-acc-025,vac-acc - 25
vac-acc,2017-2018,2017-2018-VAC-025,3,"When you request replacement war service medals, you can expect your medals to be shipped within 4 weeks of receiving payment.","Lorsque vous demandez le remplacement de médailles de service de guerre, vous pouvez vous attendre à ce que vos médailles soient envoyées dans les 4 semaines suivant la réception de votre paiement",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,90.00%,2018-2019,http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,4,4,43,43,35,35,31,31,Veterans Affairs Canada | Anciens Combattants Canada,100.00%,2017-2018-vac-acc-025,vac-acc - 25
vac-acc,2017-2018,2017-2018-VAC-025,1,When you request war service medals (first issue) you can expect your medals to be shipped within 8 weeks.,"Lorsque vous demandez des médailles de service de guerre (première émission), vous pouvez vous attendre à ce que vos médailles vous soient envoyées dans un délai de 8 semaines.",http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,TML,90.00%,2018-2019,http://10.199.41.150/eng/about-vac/what-we-do/service-standards,http://10.199.41.150/fra/about-vac/what-we-do/service-standards,21,116,38,38,69,69,47,47,Veterans Affairs Canada | Anciens Combattants Canada,64.80%,2017-2018-vac-acc-025,vac-acc - 25
vac-acc,2017-2018,2017-2018-VAC-026,1,A response is provided within 30 days following receipt of a request; the response time may be extended up to an additional 30 days if (1) the original time limit unreasonably interferes with VAC operations; (2) consultations are necessary and cannot be completed within the original time limit; or (3) translation or reformatting is required.,"Une réponse est donnée dans les 30 jours suivant la réception de la demande; le temps de réponse peut être prolongé jusqu’à 30 jours (1) si le délai initial interfère de façon déraisonnable dans les opérations d’ACC, (2) s’il est nécessaire de procéder à des consultations qui ne pourront pas avoir lieu à l’intérieur du délai proposé ou (3) si des travaux de traduction ou de reformatage doivent être effectués.",http://www.veterans.gc.ca/pdf/about-us/reports/2017-18AnnualReport-PrivacyAct.pdf,http://www.veterans.gc.ca/pdf/about-us/reports/2017-18AnnualReport-PrivacyAct_fr.pdf,TML,,2018-2019,NA,NA,214,258,160,207,190,212,234,270,Veterans Affairs Canada | Anciens Combattants Canada,84.30%,2017-2018-vac-acc-026,vac-acc - 26
